,vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
522,27640176,2023 Mitsubishi RVR 2.4L SE AWC - CVT,2023.0,0.0,London,ON,CVT,33016.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
523,27159240,2020 Mitsubishi RVR SEL,2020.0,17482.0,Cornwall,ON,Automatic,27950.0,3.0,9.0,0.09,0.0081,17.482,305.620324,21829.283752582385,27423.37412015609,31542.36225024757,False,False
524,28526657,2023 Mitsubishi RVR 2.4L LE AWC - CVT,2023.0,0.0,London,ON,CVT,36545.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
525,29138328,2023 Mitsubishi RVR SE,2023.0,0.0,Saint-Jean-Sur-Richelieu,QC,Automatic,31398.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
526,28296844,2014 Mitsubishi RVR ES 4D UTILITY 2WD,2014.0,161411.0,Lachine,QC,Manual,9495.0,9.0,81.0,0.03,0.0009,161.411,26053.510921,9803.84653388957,13095.44136036576,15615.746889122278,True,False
527,28555447,2023 Mitsubishi RVR 2.4L LE AWC - CVT,2023.0,0.0,London,ON,CVT,36395.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
528,28578164,2023 Mitsubishi RVR LE| AWC|2WD/4WD/Lock|B/U CAM|Remote Start!,2023.0,0.0,Surrey,BC,Automatic,35848.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
529,28568633,2015 Mitsubishi RVR SE,2015.0,200000.0,Breslau,ON,Automatic,9796.0,8.0,64.0,0.04,0.0016,200.0,40000.0,9421.870188470282,12862.955416335437,15763.376053327978,False,False
530,20920584,2011 Mitsubishi RVR,2011.0,223000.0,-,QC,,3000.0,12.0,144.0,0.0,0.0,223.0,49729.0,2362.945091771464,5434.769746132752,9313.479105485108,False,False
531,24147585,2013 Mitsubishi RVR GT,2013.0,178000.0,Mount Pearl,NL,Automatic,8000.0,10.0,100.0,0.02,0.0004,178.0,31684.0,7608.178912102052,10780.031621210797,13562.631362084412,False,False
532,23480275,2015 Mitsubishi RVR,2015.0,149000.0,Edmonton,AB,Automatic,15000.0,8.0,64.0,0.04,0.0016,149.0,22201.0,11842.321131565652,15209.314833879584,17612.93739775837,False,False
533,25863173,2013 Mitsubishi RVR,2013.0,182000.0,Montreal,QC,Automatic,9700.0,10.0,100.0,0.02,0.0004,182.0,33124.0,7407.560660350198,10592.309755538714,13417.54266571322,False,False
534,28752750,2023 Mitsubishi RVR ES,2023.0,300.0,Winnipeg,MB,Automatic,28406.0,0.0,0.0,0.12,0.0144,0.3,0.09,28459.389035662276,32853.555077682264,38815.64170040903,True,False
535,28124658,2015 Mitsubishi RVR SE,2015.0,211432.0,Hamilton,ON,Automatic,10499.0,8.0,64.0,0.04,0.0016,211.432,44703.490624,8704.46429154457,12277.08784655583,15348.37766287252,False,False
536,28218321,2023 Mitsubishi RVR SE,2023.0,0.0,Calgary,AB,Automatic,31218.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
537,29454871,"2015 Mitsubishi RVR AWD, HEATED SEATS #158",2015.0,209346.0,Medicine Hat,AB,Automatic,12634.0,8.0,64.0,0.04,0.0016,209.346,43825.747716,8840.14553164952,12385.62786750825,15424.113631021279,False,False
538,27798210,2011 Mitsubishi RVR 4WD 4dr CVT GT,2011.0,167720.0,Barrie,ON,CVT,11488.0,12.0,144.0,0.0,0.0,167.72,28129.9984,5551.5086646185555,8171.645170545631,11319.572150767126,False,True
539,29072830,2023 Mitsubishi RVR ES,2023.0,0.0,Saint John,NB,Automatic,28037.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,True,False
540,28816949,2023 Mitsubishi RVR SE AWC,2023.0,0.0,Saint John,NB,Automatic,33037.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
541,25980979,2011 Mitsubishi RVR GT 4WD CVT,2011.0,197000.0,London,ON,CVT,9500.0,12.0,144.0,0.0,0.0,197.0,38809.0,4049.126929790684,6785.919478792355,10257.444176481811,False,False
542,29466755,2023 Mitsubishi RVR LE AWC,2023.0,0.0,Saint John,NB,,36437.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
543,29267460,2015 Mitsubishi RVR GT,2015.0,87681.0,Falmouth,NS,Automatic,16995.0,8.0,64.0,0.04,0.0016,87.681,7687.957761,13065.286697872369,17452.25248220656,19832.80379323317,False,False
544,29470644,2017 Mitsubishi RVR FWD ES,2017.0,121000.0,Roxboro,QC,Automatic,13998.0,6.0,36.0,0.06,0.0036,121.0,14641.0,16121.21596783572,19530.586940393492,22009.18553334735,True,False
545,29442566,2014 Mitsubishi RVR SE,2014.0,71148.0,Saint John,NB,Automatic,15995.0,9.0,81.0,0.03,0.0009,71.148,5062.037904,11512.933483191937,16365.864226672813,18883.230144220204,False,False
546,29285097,2015 Mitsubishi RVR,2015.0,120000.0,-,NL,,15000.0,8.0,64.0,0.04,0.0016,120.0,14400.0,12650.310707338878,16348.761743538907,18663.327325194987,False,False
547,28578072,2023 Mitsubishi RVR SE |FWD|CarPlay|BSW|RCTA |16'' Alloys| B/U CAM,2023.0,0.0,Surrey,BC,Automatic,28448.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
548,28940588,2023 Mitsubishi RVR SE,2023.0,0.0,Saint John,NB,Automatic,30337.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
549,29445191,2023 Mitsubishi RVR ES,2023.0,300.0,Carleton Place,ON,Automatic,30495.0,0.0,0.0,0.12,0.0144,0.3,0.09,28459.389035662276,32853.555077682264,38815.64170040903,False,False
550,29421287,2023 Mitsubishi RVR ES,2023.0,30.0,Port Coquitlam,BC,Automatic,33910.0,0.0,0.0,0.12,0.0144,0.03,0.0009,28449.140887875157,32858.074117102165,38825.37987500112,False,False
551,28526647,2023 Mitsubishi RVR 2.4L SEL AWC - CVT,2023.0,0.0,London,ON,CVT,34895.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
552,29138764,2023 Mitsubishi RVR ES,2023.0,0.0,Calgary,AB,Automatic,32296.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
553,29138760,2023 Mitsubishi RVR SE,2023.0,0.0,Calgary,AB,Automatic,34296.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
554,29460228,2017 Mitsubishi RVR,2017.0,72124.0,Saint-Eustache,QC,Manual,16395.0,6.0,36.0,0.06,0.0036,72.124,5201.871375999999,16574.486093744985,21139.667767502753,23777.37868916936,True,False
555,29444344,2019 Mitsubishi RVR Other,2019.0,77896.0,Toronto,ON,Automatic,19995.0,4.0,16.0,0.08,0.0064,77.896,6067.786816,20551.619425158606,24259.42424025049,27333.873163268174,True,False
556,28325746,"2015 Mitsubishi RVR GT AWD, ROOF, HTD. LEATHER, BT, CAMERA, 114K!",2015.0,114000.0,Stittsville,ON,Automatic,17995.0,8.0,64.0,0.04,0.0016,114.0,12996.0,12766.035918021847,16566.88047154827,18880.529767376473,False,False
557,28850377,2023 Mitsubishi RVR SE,2023.0,0.0,Calgary,AB,Automatic,30368.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
558,29354717,2017 Mitsubishi RVR SE | Cam | USB | HtdSeats | Warranty to 2027,2017.0,85000.0,Antigonish,NS,Automatic,19995.0,6.0,36.0,0.06,0.0036,85.0,7225.0,16568.63100934046,20754.680547784657,23311.826049935866,False,False
559,29455784,2020 Mitsubishi RVR SE,2020.0,97740.0,Winnipeg,MB,Automatic,26442.0,3.0,9.0,0.09,0.0081,97.74,9553.1076,22616.636648464242,25306.00412840471,28642.41972197484,False,False
560,28235528,2020 Mitsubishi RVR SE,2020.0,72596.0,Ottawa,ON,Automatic,26995.0,3.0,9.0,0.09,0.0081,72.596,5270.179216,22709.452125469143,26085.68707892924,29551.730991346354,False,False
561,27523933,2013 Mitsubishi RVR 4WD SE,2013.0,146000.0,London,ON,Automatic,12300.0,10.0,100.0,0.02,0.0004,146.0,21316.0,8930.912100296231,12185.09939154171,14722.684777053491,False,False
562,29257738,2021 Mitsubishi RVR ES,2021.0,71277.0,Windsor,ON,Automatic,27800.0,2.0,4.0,0.1,0.010000000000000002,71.277,5080.410729,24989.254987446664,27811.935296398104,31721.43551235047,False,False
563,29310036,2021 Mitsubishi RVR,2021.0,73161.0,Calgary,AB,Automatic,29623.0,2.0,4.0,0.1,0.010000000000000002,73.161,5352.531921,24994.253319017895,27757.610827642457,31653.330053454054,False,False
564,29365136,2015 Mitsubishi RVR GT,2015.0,130993.0,Fredericton,NB,Automatic,15990.0,8.0,64.0,0.04,0.0016,130.993,17159.166049,12392.520248291734,15933.450206980626,18265.269850887114,False,False
565,28268558,2023 Mitsubishi RVR 2.4L LE AWC - CVT,2023.0,0.0,London,ON,CVT,36695.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
566,28206249,2023 Mitsubishi RVR 2.4L SEL AWC - CVT,2023.0,0.0,London,ON,CVT,35195.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
567,29182739,2023 Mitsubishi RVR ES FWD,2023.0,2616.0,Edmonton,AB,Automatic,29888.0,0.0,0.0,0.12,0.0144,2.616,6.843456000000001,28545.828163170892,32814.28898731441,38732.106391482914,False,False
568,28964474,2023 Mitsubishi RVR LE,2023.0,0.0,Calgary,AB,Automatic,38468.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
569,29445094,2023 Mitsubishi RVR SE,2023.0,0.0,Calgary,AB,Automatic,35318.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
570,29434007,2023 Mitsubishi RVR SEL,2023.0,0.0,Calgary,AB,Automatic,37518.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
571,29465945,2020 Mitsubishi RVR SEL,2020.0,17482.0,Morrisburg,ON,Automatic,27950.0,3.0,9.0,0.09,0.0081,17.482,305.620324,21829.283752582385,27423.37412015609,31542.36225024757,False,False
572,29267921,2023 Mitsubishi RVR LE,2023.0,0.0,Calgary,AB,Automatic,38868.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,True
573,29379344,2023 Mitsubishi RVR SE FWD,2023.0,0.0,Saint John,NB,Automatic,30337.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
574,29413183,2022 Mitsubishi RVR Other,2022.0,12722.0,Vancouver,BC,Automatic,28000.0,1.0,1.0,0.11,0.0121,12.722,161.84928399999998,26369.869314203333,30909.068388490436,36053.947576537714,False,False
